Speaker|Quote|Episode|Airdate|ShowName
Lionel Hutz|Lionel Hutz: That was a right-pretty speech, sir. But I ask you, what is a contract? Webster's defines it as 'an agreement under the law which is unbreakable.' Which is unbreakable!... Excuse me, I must use the restroom.|||The Simpson's
Lionel Hutz|Marge: I'm sorry, but my mother said, if you can't say anything nice about someone, you shouldn't say anything at all.<br /><br /> Homer: [whispering] Will that hold up in court?<br /><br /> Lionel Hutz: No, I've tried it.|||The Simpson's
Lionel Hutz|Lionel Hutz: Yeah, but what is truth? If you follow me.|||The Simpson's
Lionel Hutz|Lionel Hutz: Ooh, he's gonna win.|||The Simpson's
Barney Gumbal|Barney: These fumes aren't as fun as beer. Sure, I'm all dizzy and nauseous, but where's the inflated sense of self-esteem?|||The Simpson's
Barney Gumbal|Barney: An election!? That's one of those deals where they close the bars isn't it?|||The Simpson's
Barney Gumbal|Barney: Uh oh, my heart just stopped. Ah...there it goes.|||The Simpson's
Barney Gumbal|Barney: Hmm... someone spillt beer into this ashtray!|||The Simpson's
Barney Gumbal|Barney: Since they stopped testing on animals, a guy like me can really clean up!|||The Simpson's
Barney Gumbal|Barney: I'm just saying that when we die there's going to be a planet for the French, a planet for the Chinese, and we'll all be a lot happier. <br /><br /> Lisa: Mr. Gumble, you're upsetting me. <br /><br /> Barney: No, I'm not.|||The Simpson's
Barney Gumbal|Barney: Jeez, is that what I look like when I'm drunk?|||The Simpson's
Barney Gumbal|Barney: No it's not okay. I broke barstools, befouled your broom closet, and made sweet love to your pool table, which I then befouled.|||The Simpson's
Barney Gumbal|Barney: Hey, Homer, I'm worried about the beer supply. After this case, and the other case, there's only one case left.|||The Simpson's
Barney Gumbal|Barney: 40 dollars!? This better be the best damn beer ever.. [drinks beer] You got lucky.|||The Simpson's
Barney Gumbal|Barney: Uh, oh. I smell something stinky. Oh, it's me.|||The Simpson's
Barney Gumbal|Barney: Jesus must be spinning in his grave!|||The Simpson's
Barney Gumbal|Barney: Aaah! Natural light! Get it off me! Get it off me!|||The Simpson's
Barney Gumbal|Barney: Hello, my name is Barney Gumble, and I'm an alcoholic. <br /><br /> Lisa: Mr Gumble, this is a girl scouts meeting. <br /><br /> Barney: Is it, or is it you girls can't admit that you have a problem?|||The Simpson's
Barney Gumbal|Barney: Ah that's just drunk talk, sweet beautiful drunk talk.|||The Simpson's
Barney Gumbal|Barney: I don't know where you pixies came from, but I like your pixie drink|||The Simpson's
Bob Terwilliger|Chief Wiggum: It's over, Bob. <br /><br /> Sideshow Bob: By Lucifer's Beard! <br /><br /> Wiggum: Uh, yeah. Cuff him, boys.|||The Simpson's
Bob Terwilliger|Sideshow Bob: Urgh. Rakes, my arch-enemy. <br /><br /> Bart: I thought I was your arch-enemy. <br /><br /> Sideshow Bob: I have a life outside of you, Bart.|||The Simpson's
Bob Terwilliger|Sideshow Bob: Your guilty conscience may move you to vote Democratic, but deep down you long for a cold-hearted Republican to lower taxes, brutalize criminals, and rule you like a king.|||The Simpson's
Bob Terwilliger|Sideshow Bob: Hah! Attempted murder? Now honestly, what is that? Do they give a Nobel prize for attempted chemistry? Do they?|||The Simpson's
Lenny|Lenny: I say Phantom Menace sucked more! <br /><br /> Carl: I say Attack Of The Clones sucked more!|||The Simpson's
Lenny|Leeny: The buttons look like they're sewed on, but they're actually held on with hot wax.|||The Simpson's
Lenny|Lenny: Carl, can I die before you? I couldn't bare to watch you die. <br /><br /> Carl: Alright, but be quick about it!|||The Simpson's
Lenny|Carl: Lets make litter of the literati! <br /><br /> Lenny: That was too clever! You're one of them! [punches him]|||The Simpson's
Lenny|Carl: According to the map, the cabin should be right here. <br /><br /> Lenny: Hey, maybe there is no cabin. Maybe it's one of them metaphorical things. <br /><br /> Carl: Oh yeah, yeah... Like maybe the cabin is the place inside each of us, created by our goodwill and teamwork. <br /><br /> Lenny: Oh! ...Nah, they said there would be sandwiches.|||The Simpson's
Lenny|Lenny: My eye! I'm not supposed to get pudding in it!|||The Simpson's
Troy McClure|Troy McClure: And now the cows are taken to the killing floor. Don't let the name worry you though. It's a actually a grate which allows material to sluice through.|||The Simpson's
Troy McClure|Troy McClure: My good looks paid for that pool, and my talent filled it with water. Hi, I'm Troy McClure, your future uncle. <br /><br /> Lisa: Hi. I remember you from such filmstrips as Locker Room Towel Fight&#58; the Blinding of Larry Driscoll. <br /><br /> Troy McClure: You know, I was one of the first to speak out against horseplay.|||The Simpson's
Troy McClure|Troy McClure: Hi, I'm Troy McClure. You may remember me from such other medical films as 'Mommy, What's On That Man's Face?' and 'Alice Doesn't Live Anymore.'|||The Simpson's
Troy McClure|Troy McClure: Welcome to the Knowledgeum, I'm Troy McClure. You may remember me from such automated information kiosks as 'Welcome to Springfield Airport' and 'Where's Nordstrom?' While you're enjoying our Hall of Wonders, your car unfortunately will be subject to repeated break-ins and... [Fades] <br /><br /> Homer: What'd he say? What about my car?|||The Simpson's
Troy McClure|Troy McClure: Hi, I'm Troy McClure. You may remember me from such other nature films as 'Earwigs, Ew.' and 'Man Vs Nature... The Road To Victory'.|||The Simpson's
Troy McClure|Troy McClure: HI. I'm Troy McClure. You may remember me from such self help tapes as 'Smoke yourself thin' and 'Get some confidence, Stupid!'|||The Simpson's
Troy McClure|Troy McClure: Don't kid yourself, Jimmy. If a cow ever got the chance, he'd eat you and everyone you care about!|||The Simpson's
Troy McClure|Troy McClure: Hi. I'm Troy McClure, you might remember me from such driver's ed films as 'Alice's Adventures through the Windshield Glass' and 'The Decapitation of Larry Leadfoot.'|||The Simpson's
Troy McClure|Troy McClure: Hi. I'm Troy McClure, you might remember me from such celebrity funerals as 'Andre The Giant, We Hardly Knew Ye' and 'Shemp Howard, Today We Mourn A Stooge.'|||The Simpson's
Troy McClure|Agent: Troy! Mac Parker. Ever hear of Planet of the Apes? <br /><br /> Troy McClure: Uh ... the movie or the planet? <br /><br /> Agent: The brand-new multimillion dollar musical. And you are starring ... as the human. <br /><br /> Troy McClure: It's the part I was born to play, baby!|||The Simpson's
Troy McClure|Troy McClure: Gay? I wish! If I were gay there'd be no problem!|||The Simpson's
Duffman|Duffman: Duffman thrusting in the direction of the problem!|||The Simpson's
Duffman|Duffman: New feelings brewing inside Duffman... What... WOULD JESUS DO?!|||The Simpson's
Duffman|Duffman: Duffman's pension has been mis-managed...ooooh yeah!|||The Simpson's
Duffman|Duffman: Are you there God? It's me... Duffman!|||The Simpson's
Duffman|Duffman: That's a mug you don't want to chug!|||The Simpson's
Duffman|Duffman: Are you ready for some Duff love?!|||The Simpson's
Duffman|Duffman: Everything going dark, like Duff Stout. The beer that made Ireland famous.|||The Simpson's
Duffman|Duffman: Are you ready to get DUFFED?|||The Simpson's
Duffman|Titanya: But Duffman, you said if I slept with you I wouldn't have to touch the drunk! <br /><br /> Duffman: Duffman... says a lot of things! Oh, yeah!|||The Simpson's
Duffman|Duffman: Duffman could use an eye-opener|||The Simpson's
Duffman|Duffman: This Reich will last a thousand beers!|||The Simpson's
Duffman|Duffman: [watering his plants] That brown spot needs some H2O! Oh yeah!|||The Simpson's
Duffman|Duffman: Hey Duff lovers! Does anyone in this bar loooove Duff? <br /><br /> Carl: Hey, it's Duffman! <br /><br /> Lenny: Newsweek said you died of liver failure. <br /><br /> Duffman: Duffman can never die, only the actors who play him. Ooh yeah!|||The Simpson's
Duffman|Duffman: Duffman can't breathe! OH NO!|||The Simpson's
Professor Frink|Prof. Frink: Oh, well to be honest, the ray only has evil applications. You know my wife will be happy, she's hated this whole death ray thing from day one.|||The Simpson's
Professor Frink|Prof. Frink: These unfortunate people here will be instantly killed. This circle, which I am sad to say we are in, will experience a slower, considerably more painful death.|||The Simpson's
Professor Frink|Prof. Frink: Brace yourselves gentlemen. According to the gas chromatograph, the secret ingredient is... Love!? Who's been screwing with this thing?|||The Simpson's
Professor Frink|Prof. Frink: Although we can't reach the boy, we can freeze him with liquid nitrogen so that future generations can rescue him.|||The Simpson's
Professor Frink|Prof. Frink: You've got to listen to me. Elementary chaos theory tells us that all robots will eventually turn against their masters and run amok in an orgy of blood and the kicking and the biting with the metal teeth and the hurting and shoving.|||The Simpson's
Professor Frink|Prof. Frink: Man! If this is happening here, I'd hate to think what's happening at Euro Itchy and Scratchy Land. Mm-hey.|||The Simpson's
Professor Frink|Prof. Frink: As you can see, I have created a lemon ball so sour it can only be safely contained in a magnetic field. The candy, known as 77X42... Bwei... Where the hell is the candy? <br /><br /> Homer: I don't know.|||The Simpson's
Professor Frink|Smithers: Oh, Mr. Burns, we'll thaw you out the second they discover the cure for seventeen stab wounds in the back. How're we doing, boys? <br /><br /> Prof. Frink: Well, we're up to fifteen.|||The Simpson's
Professor Frink|Prof. Frink: Ha ha wha. Oh, sorry I'm late. There was trouble at the lab with the running and the exploding and the crying when the monkeys stole the glasses off my head. Wh-ha ha.|||The Simpson's
Professor Frink|Prof. Frink: Oh no... No no, I felt that. You didn't carry the one you foolish person. Now you'll incur the penalties with the compound interest and the wrath and the truncheons.|||The Simpson's
Professor Frink|Prof. Frink: Weh, uh, alright just stay calm Frinky. These babies will be in the stores while he's still grappling with the pickle matrix bhay-gn-flay-vn.|||The Simpson's
Professor Frink|Prof. Frink: Right, step away foolish amateurs, just keep back, keep out of it. The role is mine with the acting and the groupies and the 'Luke, Luke, save me' with the lightsabre and the vwing, vwing, vwing.|||The Simpson's
Professor Frink|Prof. Frink: Mmm-hai-hey, let's see now, we have the Monsterometer, Flipper-finder, Hoax-a-scope which is important for the looking and finding.|||The Simpson's
Professor Frink|Mr. Burns: Where's my monster tubby? What do you people think I'm paying you for? <br /><br /> Homer: Er, to work in your power plant? <br /><br /> Willie: You're not paying me anything. <br /><br /> Prof. Frink: You kidnapped me I remember it distinctly with the grabbing and the duct-taping and the tennis ball in the mouth the hurt me.|||The Simpson's
Professor Frink|Prof. Frink: Stupid machine, oh wait a minute, this isn't the Monsterometer, it's the Frog-Exaggerator Mm-hai.|||The Simpson's
Professor Frink|Lisa: Only one person in a million would find that funny. <br /><br /> Prof. Frink: Yes, we call that the Dennis Miller ratio.|||The Simpson's
Professor Frink|Prof. Frink: The compression and expansion of the longitudinal waves cause the erratic oscillation, you can see it there, of the neighboring particles. <br /><br /> Little Girl: Eh! <br /><br /> Prof. Frink: Yes...what is it, what, what is it? <br /><br /> Little Girl: Can I play with it? <br /><br /> Prof. Frink: No you can't play with it. You won't enjoy it on as many levels as I do... The colors children!|||The Simpson's
Professor Frink|Tiny Prof Frink: Unshrink you?! Well, that would require some sort of a re-bigulator, which is a concept so ridiculous, it makes me want to laugh out loud and chortle, hmm-hey-ahh, but not at you, O holiest of gods, with the wrathfulness and vengeance and the blood reign and the hey, hey, hey, it hurts me.|||The Simpson's
Professor Frink|Prof. Frink: Aw, for glaven out loud.|||The Simpson's
Krusty the Klown|Maude Flanders: I don't think we're talking about love here--we're talking about S-E-X in front of the C-H-I-L-D-R-E-N!! <br /><br /> Krusty (standing in background): Sex Cauldron!?! I thought they shut that place down!|||The Simpson's
Krusty the Klown|Krusty: They drove a dump truck full of money up to my house! I'm not made of stone!|||The Simpson's
Krusty the Klown|Marge: How could you choose that film?<br /><br /> Krusty: (talking about his bribe) Lets say it moved me...To a bigger house! Oh no, I said the loud part quiet and the quiet part loud!|||The Simpson's
Krusty the Klown|Krusty: I'm sitting here with a smokin' monkey and I dont even know what the hell you are! <br /><br /> Sideshow Mel: Oh Krusty, you can be so cruel when you're sober.|||The Simpson's
Krusty the Klown|Krusty: Are you guys any good at covering up youthful and middle-aged indiscretions? <br /><br /> Mr. Burns: Are these indiscretions romantic, financial, or treasonous? <br /><br /> Krusty: Russian hooker. You tell me.|||The Simpson's
Krusty the Klown|Krusty: A joke, ah...oh....ok! A man walks into a bar with a small piano, and a twelve inch pianist.....whooaaa hooaaa...I can't tell that one!!...huh huh huh huh huh!|||The Simpson's
Krusty the Klown|Krusty: Bart, I need your fingerprints on a pair of candlesticks. Meet me in the conservatory chop, chop! Don't worry, everything will be alright...|||The Simpson's
Krusty the Klown|Krusty: I can pull a better cartoon out of my aaaa-heh-heh-heh...|||The Simpson's
Krusty the Klown|Krusty: I will personally spit into every fiftieth burger!|||The Simpson's
Krusty the Klown|Krusty: My house is dirty. Buy me a clean one.|||The Simpson's
Krusty the Klown|Krusty: Now for my favorite part of the show....What does that say? Talk to the audience! Ugghhh, this is always death...|||The Simpson's
Krusty the Klown|Krusty: There's nothing better than a cigar lit with a hundred dollar bill!|||The Simpson's
Sea Captain|Sea Captain: I am the sailing instruct- arrrrr. And on movie night, I run the project-arrrrr. Only PG, nothin' Rrrrrr. Yarrrr.|||The Simpson's
Sea Captain|Sea Captain: Yarr, it's kind of you to deliver these copies of 'Jugs.' They'll keep my men from resorting to homosexuality... fer about 10 minutes. Harr, Harr, Harr.<br /><br /> Sailor: You should talk!<br /><br /> Sea Captain: Yarr.|||The Simpson's
Sea Captain|Sea Captain: Yarr, not a looker among 'em.|||The Simpson's
Sea Captain|Sea Captain: [reads a fortune cookie] You will take a short sea voyage.' Yarr, I'll enjoy that.|||The Simpson's
Sea Captain|Sea Captain: Aye, 'tis a sugary brine.|||The Simpson's
Sea Captain|Sea Captain: Eh, you know I run a small academy for lobsters like this one. We stress tough love, daily chores, and the like.|||The Simpson's
Sea Captain|Sea Captain: Arr, ye call that an anchor?|||The Simpson's
Sea Captain|Sea Captain: Arr, squiddy, I got nothin' against ya. I just heard there was gold in yer belly. Ha ha Harr, Harr Harr.|||The Simpson's
Sea Captain|Sea Captain: Arr, you're truly the catch of the day.|||The Simpson's
Sea Captain|Sea Captain: Arr, that's Handsome Pete, he dances for nickels.|||The Simpson's
Sea Captain|Sea Captain: Arr, someone should be keelhauled for that one!|||The Simpson's
Sea Captain|Sea Captain: Arr, sometimes I wonder why I bother plunderin' at all.|||The Simpson's
Sea Captain|Sea Captain: Arr, matee, narry a warning light to be seen. Clear sailin' ahead for our precious cargo. <br /><br /> Sailor: Uh, would that be the hot pants, sir?<br /><br /> Sea Captain: Aye, the hot pants.|||The Simpson's
Sea Captain|Mr. Burns: One last question, have you ever seen the sun set... at three p.m.?<br /><br /> McAllister: Aye, once, when I was sailin' 'round the Arctic --<br /><br /> Mr. Burns: Shut up, you!|||The Simpson's
Sea Captain|Ned: Well, I guess it's just you and me, Sea Captain. <br /><br /> Sea Captain: Are you coming on to me? 'Cause I don't do that... on land.|||The Simpson's
Comic Book Guy|Comic Book Guy: [eating Peeps] If only the real chicks went down this easy.|||The Simpson's
Comic Book Guy|Comic Book Guy: Inspired by the most logical race in the galaxy, the Vulcans, breeding will be permitted once every seven years. For many of you this will mean much less breeding, for me, much much more.|||The Simpson's
Comic Book Guy|Comic Book Guy: Now make like my pants and split!|||The Simpson's
Comic Book Guy|Comic Book Guy: Last night's Itchy & Scratchy was, without a doubt, the worst episode ever. Rest assured that I was on the Internet within minutes, registering my disgust throughout the world.|||The Simpson's
Comic Book Guy|Comic Book Guy: Very well. I must get back to my comic book store, where I dispense the insults rather than receive them.|||The Simpson's
Comic Book Guy|Comic Book Guy: Ack. There is no emoticon to express what I am feeling right now.|||The Simpson's
Comic Book Guy|Comic Book Guy: Oh, loneliness and cheeseburgers are a dangerous mix.|||The Simpson's
Comic Book Guy|Comic Book Guy: Quit butting in please. Your IQ is a mere 155 while mine is a muscular 170.|||The Simpson's
Comic Book Guy|Comic Book Guy: Human contact: the final frontier.|||The Simpson's
Comic Book Guy|Comic Book Guy: No groaning in my store.|||The Simpson's
Comic Book Guy|Comic Book Guy: Behold, the ultimate Pog.|||The Simpson's
Comic Book Guy|Comic Book Guy: If you are waiting for the 'Hi and Lois' signing, you are too late. It has been moved to the Springfield Colosseum.|||The Simpson's
Comic Book Guy|Comic Book Guy: No banging your head on the display case please, it contains a very rare Mary Worth in which she has advised a friend to commit suicide. Thank you.|||The Simpson's
Comic Book Guy|Comic Book Guy: Yes, this should provide adequate sustainance for the Dr. Who marathon.|||The Simpson's
Comic Book Guy|Comic Book Guy: Well then, I would thank you to stop peering at my screenplay, Homer. And if I see a movie where computers threaten our personal liberties, I will know that you stole my idea.|||The Simpson's
Comic Book Guy|Comic Book Guy: Are you the creator of Hi and Lois because you are making me laugh.|||The Simpson's
Comic Book Guy|Comic Book Guy: Ooh, your powers of deduction are exceptional. I can't allow you to waste them here when there are so many crimes going unsolved at this very moment. Go, go, for the good of the city.|||The Simpson's
Comic Book Guy|Comic Book Guy: Worst episode ever.|||The Simpson's
Comic Book Guy|Comic Book Guy: But Aquaman, you cannot marry a woman without gills, you're from two different worlds.|||The Simpson's
Comic Book Guy|Comic Book Guy: Lace: The Final Brassiere.|||The Simpson's
Comic Book Guy|Comic Book Guy: I'm interested in upgrading my twenty eight point eight kilobaud internet connection to a one point five megabit fibre-optic T-1 line. Will you be able to provide an IP router that's compatable with my token ring ethernet LAN configuration?|||The Simpson's
Comic Book Guy|Comic Book Guy: Ooh, once again my underwear has become tangled in a cow-catcher.|||The Simpson's
Comic Book Guy|Comic Book Guy: Come back! Those are prescription pants!|||The Simpson's
Comic Book Guy|Comic Book Guy: Stop right there! I have the only working fazer ever built. It was fired only once to keep William Shatner from making another album.|||The Simpson's
Comic Book Guy|Lisa: May I have that seat? <br /><br /> Comic Book Guy: Yes! If you can answer me these questions three. Question the first!... <br /><br /> Lisa: Never mind.|||The Simpson's
Comic Book Guy|Comic Book Guy: Oh is there a Klingon word for loneliness. [looks in dictionary] Ah yes, Galdak.|||The Simpson's
Comic Book Guy|Comic Book Guy: Nooo, it's no longer a collectible!|||The Simpson's
Comic Book Guy|Comic Book Guy: Stan Lee insulted me! But in Bizzaro World, that means he likes me!|||The Simpson's
Comic Book Guy|Comic Book Guy: You'd think that would deter me, but no!|||The Simpson's
Comic Book Guy|Comic Book Guy: Shortness of breath, left arm and chest pains, can't go on describing symptoms much longer...|||The Simpson's
Comic Book Guy|Comic Book Guy: Are you kidding me five dollars? this is radioactive man comic # 1000, and look if you poor food on it it bounces off onto lesser comics.|||The Simpson's
Comic Book Guy|Comic Book Guy: Egad -- a maniac cutting a swath of destruction! This is a job for the Green Lantern, Thundra, or possibly... Ghost Writer.|||The Simpson's
Willie|Marge: Now, how are we going to get my Homey back? <br /><br /> Willie: I'll kidnap him for fifty, deprogram him for a hundred, and kill him for five hundred. <br /><br /> Marge: No, no. Just the first two. <br /><br /> Willie: Alright. I'll throw in the killin' for free.|||The Simpson's
Willie|Willie: There's nary an animal alive that can outrun a greased Scotsman.|||The Simpson's
Willie|Willie: Yup. I bought your mutt. And I 'ate him! I 'ate his little face. I 'ate his guts! And I 'ate the way he's always barkin! So I gave him to the church! <br /><br /> Bart: Oh, I see. You hated him so you gave him to the church. <br /><br /> Willie: Right. And one more thing-I also 'ate the mess he left on me rug... Ya heard me!|||The Simpson's
Willie|Willie: Now, the kilt was only for day-to-day wear. In battle, we donned a full-length gown covered in sequins.|||The Simpson's
Willie|Willie: I warned ya about the colored chalk, didn't I warn ya? That chalk was forged by Lucifer himself!|||The Simpson's
Willie|Willie: It won't last. Brothers and sisters are natural enemies. Like Englishmen and Scots! Or Welshmen and Scots! Or Japanese and Scots! Or Scots and other Scots! Damn Scots! They ruined Scotland!|||The Simpson's
Willie|Willie: All right Skinner, that's the last time you'll slap your Willie around.|||The Simpson's
Willie|Willie: If it was up to me, I'd let you go; but the Gods have a temper, and they've been drinking all day.|||The Simpson's
Willie|Willie: I lost all me 'screw you' money. <br /><br /> Principal Skinner: I'm sorry, Willie. <br /><br /> Willie: Screw you!|||The Simpson's
Willie|Willie: Bonjoooouur, ya cheese-eatin' surrender monkeys!|||The Simpson's
Willie|Willie: Just say the word, and I'll bury this hoe in his back. I can make it look like suicide.|||The Simpson's
Kent Brockman|Kent Brockman: The government just issued an Orange Alert, which again means... nothing.|||The Simpson's
Kent Brockman|Kent Brockman: And the elephant who couldn't stop laughing was put to death.|||The Simpson's
Kent Brockman|Kent Brockman: Authorities say the phony pope can be recognized by his high-top sneakers, and incredibly foul mouth.|||The Simpson's
Kent Brockman|Kent Brockman: I am not chipping in on a birthday cake for that jackass Arnie Pie, let him eat... This is Kent Brockman, live at..|||The Simpson's
Kent Brockman|Kent Brockman: Things aren't as happy as they used to be down here at the unemployment office. Joblessness is no longer just for philosophy majors. Useful people are starting to feel the pinch.|||The Simpson's
Kent Brockman|Kent Brockman: Hello, I'm Kent Brockman, and welcome to another edition of 'Smartline'. Are cartoons too violent for children? Most people would say 'No. Of course not. What kind of stupid question is that?' But one woman says 'yes'...Marge Simpson.|||The Simpson's
Kent Brockman|Kent Brockman: I guess you can call him the little turtle who couldn't! Check our website for recipies.|||The Simpson's
Kent Brockman|Kent Brockman: Coming up next-- Can yodeling cure cancer? Of course not.|||The Simpson's
Kent Brockman|Kent Brockman: Tragic news tonight-- 120 dead in a tidal wave in Kuala Lala-- pure. Kuala Lum -- per...[crosses it out] France!|||The Simpson's
Kent Brockman|Kent Brockman: This just in-- I'm pissed off!|||The Simpson's
Kent Brockman|Kent Brockman: This just in-- go to hell!|||The Simpson's
Kent Brockman|Kent Brockman: This is Kent Brockman with a special live report from the headquarters of Krusty opponent John Armstrong. How can I prove we're live?... Penis!|||The Simpson's
Kent Brockman|Kent Brockman: ...and that fluffy kitten played with that ball of string, all through the night. And on a lighter note, a Kwik-E-Mart clerk was brutally murdered...|||The Simpson's
Kent Brockman|Kent Brockman: Professor, without knowing precisely what the danger is, would you say it's time for our viewers to crack each other's heads open and feast on the goo inside?|||The Simpson's
Kent Brockman|Kent Brockman: And in environmental news, scientists have announced that Springfield's air is now only dangerous to children and the elderly.|||The Simpson's
Kent Brockman|Kent Brockman: A new mood is in the air in Springfield, a refreshing as a pre-moistened towelette. Folks are finally accepting their feelings, and really communicating with no holding back, and this reporter thinks it's about f***ing time.|||The Simpson's
Kent Brockman|Kent Brockman: So, whether your Christian or just non-Jewish, everybody loves Santa Claus!|||The Simpson's
Kent Brockman|Kent Brockman: Im here at Springfield elementary where this morning the three R's stand for rowdyness, ransacking, and eeeeResponsibility.|||The Simpson's
Kent Brockman|Kent Brockman: I've said it before, and I'll say it again. Democract simply doesnt work.|||The Simpson's
Kent Brockman|Kent Brockman: Now at the risk of being unpopular this reporter places the blame for all of this squarly on you, the viewers|||The Simpson's
Kent Brockman|Kent Brockman: Lock your doors, bar your windows because the next advertisement you see could destroy your house and eat your family|||The Simpson's
Kent Brockman|Kent Brockman: Thousands of people are gunned down each day in Springfield, but until now none of them where important|||The Simpson's
Kent Brockman|Kent Brockman: Call the weekend guy, I dont care|||The Simpson's
Kent Brockman|Kent Brockman: The cure-- Take two tickets and see the game on Sunday morning.... Warning tickets should not be taken internally|||The Simpson's
Kent Brockman|Kent Brockman: Yeah, I know I'm on. But I don't care. I don't read the news until I get my danish. Go ahead, try to find a replacement.|||The Simpson's
Kent Brockman|Kent Brockman: Ladies and gentlemen, uh, we've just lost the picture, but what we've seen speaks for itself. The Corvair spacecraft has apparently been taken over- 'conquered' if you will- by a master race of giant space ants. It's difficult to tell from this vantage point whether they will consume the captive Earthman or merely enslave them. One thing is for certain-- there is no stopping them; the ants will soon be here. And I, for one, welcome our new insect overlords. I'd like to remind them as a trusted TV personality, I can be helpful in rounding up others to toil in their underground sugar caves.|||The Simpson's
Kent Brockman|Kent Brockman: And as you can guess, this barely qualifies as news.|||The Simpson's
Cletus|Cletus: Well I's here to win back Brandine. She been making eyes at that photographer what come to document our squaller.|||The Simpson's
Cletus|Cletus: He really speaks to me, the average Joe six-tooth. <br /><br /> Brandine: When did you get another tooth? <br /><br /> Cletus: The sidewalk.|||The Simpson's
Cletus|Cletus: Stranger, you're trespassing on my dirt farm.|||The Simpson's
Cletus|Brandine: Now Cletus, why did ya haf to park next to my parents? <br /><br /> Cletus: Now, Now, Hun, they're my parents too...|||The Simpson's
Cletus|Cletus: Someone done stoled my wheels.|||The Simpson's
Cletus|Cletus: [on a telephone pole] Hey, you know what? I could call my Ma while I'm up here. Hey, Ma! Get off the danged roof!|||The Simpson's
Cletus|Cletus: Hot damn! No more sitting in the dirt at the drive-in.|||The Simpson's
Moleman|Moleman: No one's gay for Moleman.|||The Simpson's
Moleman|Moleman: My doctor never told me that. I had to hear it from Phish.|||The Simpson's
Moleman|Moleman: I was saying Boo-urns.|||The Simpson's
Moleman|Moleman: You cost me 5 minutes of my life and I want them back! <br /><br /> Apu: I am sorry, sir. <br /><br /> Moleman: Never mind, I would have just wasted them anyway.|||The Simpson's
Moleman|Moleman: Drinking has ruined my life. I'm 31 years old!|||The Simpson's
Moleman|Moleman: You call that a knife? THIS is a knife! ......oooohh, down I go|||The Simpson's
Moleman|Moleman: Are you really allowed to execute people in a local jail?|||The Simpson's
Moleman|Moleman: A poem by Hans Moleman&#58; I think that I shall never see, my cataracts are blinding me.|||The Simpson's
Moleman|Moleman: Today, part four of our series of the agonizing pain in which I live every day.|||The Simpson's
Carl Carlson|Lenny: You know what's even better is Jesus-- he's like 6 Leprechauns. <br /><br /> Carl: Yeah, but he's harder to catch.|||The Simpson's
Carl Carlson|Lenny: There's nothing like revenge for getting back at people. <br /><br /> Carl: Vengeance isn't too bad either.|||The Simpson's
Carl Carlson|Carl: Lenny - sending some outgoing mail? <br /><br /> Lenny: You know it! <br /><br /> Carl: Yeah, I think I'll send some tomorrow. <br /><br /> Lenny: I hear that!|||The Simpson's
Carl Carlson|Carl: Lenny and Carl. I kinda like the sound of that!|||The Simpson's
Carl Carlson|Homer: I want everyone to know that this is Ned Flanders... my friend! <br /><br /> Lenny: What did he say? <br /><br /> Carl: I dunno. Somethin' about being gay.|||The Simpson's
Carl Carlson|Carl: This candy is subpar. Any religion that embraces carob is not for Carl Carlson.|||The Simpson's
Carl Carlson|Carl: It's all relative. I mean, is Lenny really that dumb, is Barney really that drunk, is Homer really that bald, fat, and lazy? [Lenny, Barney, and Homer look dejected; Carl turns to camera] See, this is why I don't talk much.|||The Simpson's
Carl Carlson|Carl: Wait a minute, Duff owns the Springfield Isotopes? Since when?|||The Simpson's
Carl Carlson|Lenny: Oh good! Those helpful beavers are swimming out to save him! <br /><br /> Carl: Oh no! They're biting him, and stealing his pants!|||The Simpson's
Disco Stu|Disco Stu: Disco Stu has ouzo for two-zo. <br /><br /> Bart: I'll leave you guys alone. <br /><br /> Disco Stu: Disco Stu was talking to you.|||The Simpson's
Disco Stu|Disco Stu: Hey, Disco Stu doesn't advertise.|||The Simpson's
Disco Stu|Disco Stu: Disco Stu got addicted to the white stuff in the seventies. (holding a bag of sugar)|||The Simpson's
Disco Stu|Disco Stu: Disco Shrew can still boogaloo.|||The Simpson's
Disco Stu|Disco Stu: Did you know that disco record sales were up 400% for the year ending 1976? If these trends continues... AAY!|||The Simpson's
Disco Stu|Disco Stu: The South will boogie again!|||The Simpson's
Disco Stu|Disco Stu: Disco Stu just got an annullment from John Paul Two. Boogie down!|||The Simpson's
Disco Stu|Disco Stu: Back away, not today, disco laday!|||The Simpson's
Disco Stu|Disco Stu: Disco Stu likes disco music.|||The Simpson's
Disco Stu|Disco Stu: I hate disco, its all ive talked about so long, people think im a one note guy! [gasp] its just getting harder, you know?|||The Simpson's
Disco Stu|Disco Stu: Disco Stu should have Disco Ducked|||The Simpson's
Rainier Wolfcastle|Rainier Wolfcastle: I would cry if my tear ducts weren't so muscular.|||The Simpson's
Rainier Wolfcastle|Rainier Wolfcastle: Laughing time is ovah.|||The Simpson's
Rainier Wolfcastle|Rainier Wolfcastle: Leave me a message after the beep... BUT DON'T BE A MESSAGE HOG USING UP ALL MY TAPE!|||The Simpson's
Rainier Wolfcastle|Rainier Wolfcastle: Let my muscles hug you.|||The Simpson's
Rainier Wolfcastle|Rainier Wolfcastle: MENDOZA!|||The Simpson's
